reviewText,unixReviewTime,reviewTime,rating,label
"This is thrilling, classic TV, portraying a sleuth seemingly clumsy, sartorially challenged, but who is in fact a brilliant detective with great observation and deductive powers.",1400716800,"05 22, 2014",5.0,1
"I was so disappointed in this movie.  And it has nothing to do with the ""historical accuracy"" of the movie...what really bothered me was the way Pocohontas and her man apparently learned to speak each others'  languages in about 5 seconds.  I know they've got to condense that part of  the story, but this is ridiculous!",960508800,"06 9, 2000",1.0,-1
So bad I couldn't even call it campy.,1411689600,"09 26, 2014",1.0,-1
"Fulci could never seem to find a decent script to waste his directorial talents on, and he fails here as well.  After a priest's suicide, the gates of hell open...huh?  I am also sick of intrepid reporters trying to save everyone, the plot wreaks.  As for the head drilling scene, it was obviously thrown in to gross you out, not for the scares.  I give this two stars only for the coffin rescue scene, too bad the film could not live up to that.",981504000,"02 7, 2001",2.0,-1
"I generally prefer buying my movies on iTunes as I believe discs are a thing of the past and this is yet another example as to why I'd have been better off.I figured for the same price, I'd buy the Blu-Ray (which is High Definition) since they now include a 'Digital Copy', which essentially is the movie for your iTunes library.So if I'm paying for the high definition movie, why would they give me a standard definition iTunes copy? I would have been better off spending $4 LESS and buying it directly in iTunes, where the quality would have been true 1080p HD. This digital copy is hardly 720p (closer to 480p). I'm really annoyed and quite frankly would like to return the disc for a refund so that I can get the digital HD version I wanted all along.",1360800000,"02 14, 2013",3.0,0
"This movie is so kick ass! everyone rocks in this movie and the music is great,rikki at her prime right here. You'll love this movie..",958348800,"05 15, 2000",5.0,1
"No, I do no take Kiss seriously. But, at least, in their best years the released a lot of classic rock albums, with great tunes that influenced literally hundreds of bands to come.But in the middle eighties, they began to sell out to glam, and the mask was gone: the vanity and greed of Simmons and Stanley became clear for all to see. THat such hard-working and talented musicians became so shallow, it's something almost unbeliavable.This video (now DVD) is a fake from beginning to end, so bad as the newest SECOND COMING. The interviews are terrible, the girls aorund Paul Stanley's swimming pool are just models, most of them porn stars like Candie Evans and Blondi. As for the viedos, there are a handful of good old-ones, but most of them are from the glam phase.This DVD will add aboslutely nothing to you, just to Gene and Paul's pockets.",1029283200,"08 14, 2002",1.0,-1
"Was the title for one of the best reviews I read for Pretty Woman back when I was only fifteen years of age. I was forbidden to see the film, my mother thinking I would instantly be standing on street corners looking for Lotuses, but I saw it anyway. Three times. When it came on video I watched it until the tape died and I needed to buy another, and another. Then, I bought a DVD player JUST for it. I've gotten into many heated discussions about how this movie degrades women and gives young girls the wrong ideas about things. But that is NOT how I look at it at all.My favorite scene in the movie is when Vivian and Edward are in bed, talking and Vivian goes on about how she ended up in Los Angeles to begin with by following a ""bum"" that her mother called her a ""bum magnet"" ""If there was a bum within a fifty mile radius I was completly attracted to him."" But the line that stuck with me the most was ""When people put you down enough you start to believe it"" and Edward replies ""I think you are a very charming, very beautiful woman"" Vivians reply is full of emotion when she replies ""The bad stuff is easier to believe...have you ever noticed that?"" Which is true.Maybe it's just me, but I think that this movie is just a fairytale, and fairytales are there to make you believe in something that is totally unbelievable. This movie gives you hope, show's you that even if you're life is misserable, that even if you are a bum magnet; if you don't give up hope a millionare in a Lotus might be just around the corner.""Welcome to Hollywood, what's your dream? Some dreams come true, some don't, but this is Hollywood, always time for dreams so keep on dreaming"" Words that ring so true.",977097600,"12 18, 2000",5.0,1
I bought this for my mom and she loved this series,1424908800,"02 26, 2015",5.0,1
"2 1/2 hours of instruction (with illustrations) in how badly behaved adult males can be when unchaperoned was way more than I signed up for.Problems with the film:1. Way too long.2. The unattractive Romanian locales bear no resemblance to the Smokies. I had to suspend my disbelief, as it were, for the obvious disconnect. I'm guessing, based on the somewhat acerbic commentary at the beginning of the movie, by the late Anthony Minghella, that the Romanian venue choice was due to budget considerations. (It also provided grist for the London tabloids' later reporting of the Jude Law/Nicole Kidman brouhaha.)3. Given the low moral estate of many of the male characters, it beggars belief that the evil ""Teague"" would have limited his interest in Kidman to mere ogling. Serial rape would have been Kidman's fate in reality, no matter what the late Mr. Minghella might have imagined.4. The upcountry North Carolinians were not rabid supporters of the Confederacy as they were portrayed in the movie. Many, in fact, wanted to have nothing to do with the war. They were, and still are, an independent lot. What else would you expect from Scotch-Irish?5. The final shootout was disappointing. We waited 2 1/2 hours, and we got--a dead Jude Law and a pregnant Kidman? In the infamous words of Serena Williams (Forest Hills, 9/11/11): Come on!",1315785600,"09 12, 2011",2.0,-1
"Seems as though the fans of the whole Friday The 13th franchise can never get enough. In 1982, director Steve Miner brought us another sequel entitled, Friday The 13th Part 3, Steve Miner's second turn in directing a Friday The 13th film, his first being 1981's Friday The 13th Part 2.  In this horrifying chapter, which starts off by showing what happened at the end of the second film, Jason (played by Richard Brooker) goes on to feed on more victims. Now, this sequel is sort of a continuation of the last film, just like Halloween 2 continued on from the first Halloween. First, Jason stumbles onto a married couple named Harold and Edna. Harold is an insecure man, who allows his b*tch of a wife order him around. Edna watches the news and find out about the murders from the second film (when this film is actually taking place only a day after the second film). At that moment, Harold comes running into the house to ""make a call to nature"". He finishes his bathroom business, but he hears a strange noise coming from outside the bathroom door. He opens the door and Jason knocks him off, where Jason then kills Edna.  The next morning, a van pulls up into a nice looking neighborhood. Inside the van are Chris Higgins (played by Dana Kimmell), Debbie (played by Tracie Savage), Andy (Jeffrey Rogers), Shelley (played by Larry Zerner), and potheads, Chuck (played by David Katims) and Chili (played by Rachel Howard). They are on their way to Chris' family cabin in Camp Crystal Lake for the weekend. Right now, they're stopping to pick up Vera Sanchez (played by Catherine Parks), a girl who is going along as a date for Shelley. Shelley is very insecure about his looks and weight. In order for him to get people to like him, he has to scare the ever-loving sh*t out of them.  The friends pull up to the cabin, where Chris is greeted by her boyfriend, Rick (played by Paul Kratka). After another Shelley-scaring-the-hell-out-everyone joke, Vera and Shelley drive off to the grocery store to get some food for the weekend, where they have a run-in with three bikers named, Ali (played by Nick Savage), Loco (played by Kevin O'Brien), and Fox (played by Gloria Charles). Shelley pays them back with revenge, but not before the bikers follow them back to the cabin, where they plan to set the kids' barn on fire. Before they even have a chance to burn the place, Jason takes care of business with the three of them.  That night, Chris and Rick go for a long ride, just to catch up on things. Chris hasn't seen Rick for two years, since she hadn't gone back until now. Her reason: she was attacked by Jason and nearly killed by him. As she tells Rick the story of her terrifying ordeal, their car breaks down, `causing them to walk back to the cabin.  At the cabin, Debbie and Andy have a little fun in the sac, until Debbie goes to get a shower. Andy goes for a beer, but is evilly greeted by Jason. Debbie finishes her shower and goes to bed, but she is then killed by Jason. Shelley again scares the crap out of Vera, this time where an old goalie mask. He goes off into the barn, all hurt from the way Vera yelled at him. But Shelley does not come back out; Jason comes out, wearing the goalie mask. He finds Vera and shows her how to play darts with just her left eye.  Chuck and Chili also greet their demise. Chris and Rick return, but Rick is suddenly killed by Jason. Chris is all alone to battle Jason. She battles him in the barn. As she battles Jason, Ali suddenly appears to be alive. He tries to help Chris out, but Jason really finishes him off. As he kills Ali, Chris grabs an axe and jams it into Jason's forehead. He drops down to the ground and appears to be dead. It is then where Chris realizes that Jason is the one who attacked her all those years ago.  Chris then goes off into a canoe and falls asleep. She wakes up and is relieved to find that morning has arrived. She finds Jason still alive and is running after her. As she tries to sail away with the canoe, she finds that she was only hallucinating. But at that moment, Mrs. Voorhees' dead body jumps up out of the lake and grabs Chris violently and pulls her underneath the water. But Chris is lucky to find that it was only dream. Chris is unlucky in the fact that she has gone completely mental from this whole ordeal.  I told you twice before: no more camping until Jason is finished having his fun. But watch Friday The 13th Part 3, if you've enjoyed the first two films.",1106524800,"01 24, 2005",5.0,1
"This Brit documentary manages to make a fascinating subject - the Nazi underground industrial infrastructure - a tad dull. We see a lot of footage of old tunnels and mine shafts and the like, overlaid with WWII footage of some of the same structures, not enough. I came away a little antsy.",1269388800,"03 24, 2010",3.0,0
Although supposed to have some factual basis I found the story not very believable...acting not so great. NOt up to par with so many WW II and Holocaust stories.  Disappointed.  Did have some exciting moments though.,1371945600,"06 23, 2013",2.0,-1
"No Nightcrawler. No Storm. No Cyclops. No Rogue. No Gambit. And there's a noticeable lack of dignified old men like Patrick Stewart and Ian McKellen.Yes, this is not the X-Men you're used to. ""X-Men: First Class"" goes back to the 1960s to tell the origin stories of both the X-Men and the Brotherhood of Mutants, as well as their charismatic leaders Professor X and Magneto. The story itself is a puff piece used to introduce the characters, but the performances by James McAvoy and Michael Fassbender are absolutely spellbinding.In the 1960s, a CIA sting operation discovers that the the cruel Sebastien Shaw (Kevin Bacon) (who is working with the Russians) also has a small group of superpowered mutants who can teleport, read minds, and so on. And the existence of mutants is proven to the government by mind-reading telepath Charles Xavier (McAvoy) and his foster sister Raven (Jennifer Lawrence).With Shaw planning to spark off a nuclear war between Russia and the US, Xavier begins gathering his own group of mutants -- including Erik Lensherr, a Holocaust survivor who is hell-bent on killing Shaw. The mutants begin training themselves so they can use their abilities to the fullest, but they may not be a match for Shaw... and even worse, Erik might be.""X-Men: First Class"" as a pretty fluffy main plot, since its main purpose is to bring Erik and Charles together as best buddies... only to have them splinter off in two very different directions. Yes, there's a lot of stuff about the Cuban missile crisis and impending nuclear doom, but it feels like it's just a backdrop for the REAL drama.But it is a pretty fun popcorn movie, though not as powerful as the first two X-Men movies. There are some very striking moments (the FLYING SUBMARINE! Epic!), and some pretty impressive action scenes. However, director Matthew Vaughn really underplays some important scenes (such as Beast's transformation), and he really beats you over the head with the gay parallels of the mutants (""You didn't ask"").As for the cast, the villains are pretty lackluster. Bacon gives a good performance, but he feels strangely out of place, as if he doesn't quite click into the story. And January Jones -- aka ""sparkly Christmas ornament with breasts"" -- gives a performance like garden tools scraping through a chalkboard. She is so annoying that she actually infects any scene she's in. And sadly, there is an ugly undercurrent of misogyny running through the story, with all the women explicitly sexualized (there isn't one who doesn't get naked or seminaked).But on the flipside, the protagonists are AMAZING. McAvoy and Fassbender are absolutely brilliant as two very similar men -- charismatic, intelligent, strong-willed -- who become fast friends, but are divided by their different views of human nature. Both actors really explore the bond between their characters, but you can see their differing beliefs slowly infecting it.As for the younger X-Men, they range from excellent (the adorable Nicholas Hoult) to horribly flat (Zo Kravitz), but the one that disappointed me the most was Lawrence as the young Mystique. Lawrence is a sublime actress, but she seems oddly ""off"" here... possibly because of Mystique's rather flat ""teen outcast"" characterization.""X-Men: First Class"" has a rather lightweight plot and some sketchy casting, but is saved by the presence of McAvoy and Fassbender. A fun watch for fans of the X-Men, if you can get past the constant objectification of women.",1459900800,"04 6, 2016",3.0,0
"I usually like 10 Minute Solutions workouts and Kim Spreen, but this video is not her best.  While the arms segment is pretty good, I did not like the cardio portion at all.  The rest of the workout was just OK.",1250208000,"08 14, 2009",3.0,0
"i seen this dvd a couple years ago,so i really forgot what happened in the dvd so i wanted to watch it agian..so i bought it so i could own it.",1403395200,"06 22, 2014",1.0,-1
"Vernon (Pat Cardi) is picked on by his fellow students, his literature teacher (Joye Hash), gym coach (Dallas Cowboy John Niland) and the creepy janitor (Jeff Alexander). He likes Robin (Rosie Holotik).In this version of Jekyll and Hyde, Vernon gets his revenge. In looking at the film with 20/20 hindsight it is not very good. Even the conversion to DVD was not done well. What this film did was to standardize the genre with good stock characters. This film set the mold for future films which are superior.Parental Guide: No f-bombs, sex, or nudity.",1351123200,"10 25, 2012",1.0,-1
"I bought this because my wife and I are heading to London for business this Fall.  The price was good and I thought I'd give it a try.  I hadn't seen Rudy's work before and I think it's OK, but he's no Rick Steves.Some of the photography looks OK, but a lot of the video looks a little flat.  He really needs to hire a better colorist.",1495670400,"05 25, 2017",3.0,0
"I fell in love with the show after it was off the air and in syndication. I couldn't predict when it would be on, so I bought it to suit my schedule. I'm not sorry. I am so grateful for these DVDs!",1354752000,"12 6, 2012",5.0,1
"OK --- let's see how many 'Star Wars' fans I can upset here. I thought the whole thing was a waste of effort, time and money. I enjoyed the original 'Star Wars' - it was fun to watch, good entertainment. But this was just dire. The lead actors (McGregor, Neeson et al) were completely wasted in a script as flat as cardboard. The SFX were impressive at times, but even that failed to save a film that I would consider a chore to rewatch. There is nothing of the liveliness and gung-ho sense of adventure of the original. The whole thing is lacking in excitement and good humour. Spend your hard-earned dollars on something else.",989539200,"05 11, 2001",2.0,-1
Can't get enough of nature,1463356800,"05 16, 2016",4.0,1
"""Sling Blade"" is an emotionally exhausting picture which establishes Billy Bob Thornton as one of our very best actors, writers, and directors. This story of a mentally handicapped man committed to a mental hospital for a childhood double murder, and his attempt to make it in the outside world, avoids the usual stereotypes about the closed-minded townsfolk and their prejudice against someone like Karl Childers, Thornton's character. Upon his release Childers is given a mechanic's job and befriends a young boy, his widowed mother, and her gay best friend. Unfortunately, the mother's drunken, violent boyfriend - Dwight Yoakam in a dark, effective performance - cannot accept Karl getting in the way of his relationship, and Childers must ultimately defend his new ""family"" the only way he knows how.The tragedy of ""Sling Blade"" is that Childers is a basically gentle soul whose abusive childhood - his father and mother made him live in a shed behind the house - and marginal intelligence have made him unable to function without violence. More importantly, deep down Childers knows this; he knows he cannot function as a free man, and simply cannot protect the ones he loves without violence. The result is one of the most sympathetic characters I have ever seen in a movie.Don't read things into a film that aren't there, but don't ignore the interesting elements that are. Get those wheels upstairs turning and start enjoying intelligent filmmaking instead of merely seeking an excitement fix!",1166054400,"12 14, 2006",3.0,0
"This is for someone who already knows all of the basic dance step moves and doesn't need to be instructed at an elementary level again, something one wants when seeking a higher level of uninterrupted cardio. What you are learning is new choreography instead and that is easily picked up while having dancing fun. I was doing Tracy Anderson dance workouts but wanted something else for variety and with a litte less high impact. I loved this workout so much that I unfortunately bought Alison Davis's Cardio Dance Express as well and it turns out that they are identical DVDs with different names and picture on the front (!)-- so beware. These types of more advanced dance workouts are hard to find. No one needs to keep re-learning the samba or cha-cha when workout time is limited.  A DVD such at this level is perfect to get a good 30-45 minutes of non-stop cardio alone or before doing other toning exercises. So if anyone has any intermediate to advanced dance DVDs to recommend, it would be greatly appreciated. I also recommend Julianne Hough's Just Dance and Cardio Ballroom and Kendra Kemerley's NYC dance workout although Im not sure that one is available on Amazon yet.",1334448000,"04 15, 2012",5.0,1
Interesting!,1485302400,"01 25, 2017",3.0,0
I love almost every Christmas movie. This is the third in this series and honestly it's just as good as the first one.,1422144000,"01 25, 2015",5.0,1
I used to be a fan of this show.  But something happened and I couldn't make the reconnection.  Maybe I was just really attracted to chicks with guns?,1338681600,"06 3, 2012",2.0,-1
It was okay.,1424390400,"02 20, 2015",3.0,0
"My title says it all, That is what this movie is , A boring film that constantly jumps scenes from one character to the next  which makes it very annoying to watch. The film is very overrated in my opinion and a waste of time , it is so bad you have to be or must be on drugs to watch this or like this movie . I bought the edited edition because the deleted sex scenes were of no concern or interest to me and would not make this a better film either way. The way the movie was made is just awful ,the game show scenes alone will drive you crazy , just a bad film and a waste of my money and time. You decide for yourself  but I hate this movie.",1401494400,"05 31, 2014",1.0,-1
"The most significant thing about this flick is Laura Cannon's performance - she was obviously a competent actress who took her role seriously, as well as being much prettier than can be expected in a film of this type.The only problem is that her performance as a rape victim was almost TOO good for a porn movie. She projected the pain and terror a woman would really feel in that situation so well that I started to empathize with her. And that is not a good thing in a porn movie, because you are not turned on if you are made to sympathize with the ""victim"". You want to suspend your own ethical code for a while, and see her as an object, precisely because a normal person can't do that in real life.I hope Laura - or whatever her real name was - managed to break into ""legitimate"" acting. She certainly had the looks and the talent.",1188604800,"09 1, 2007",4.0,1
"Better than chocolate cheesecake. Perfection of High Defition aerial visuals. The 'Visions of Series' is enhanced by this new DVD. It takes you to Israel in a manner unavailable in any other way. It also provides history, culture, music, and...well...everything but the smell and taste of this interesting country.Included is Jerusalem to Tel Aviv; Noah to today's fast paced locals; Mediterranean Sea to religious mountain peaks; farms to desert; brides to soldiers; Biblical to 21 Century architecture. The Sea of Galilee from the air is breathtaking. The Dead Sea Scroll site is significant as well as the scenes surrounding the Dead Sea itself. There is so much unexpected color there, the lowest point of the world. You see the 5000 year old Acre (Akko) port, and Masada, and of course, the Old City of Jerusalem. Just too much to list it all. Fantastic helicopter-mounted camera work, which also has unbelievable zoom capability. Awesome footage, like all ""Visions"" DVDs.This DVD provides history & locations related to several religions. ""Visions of Israel"" is perfect for the religious pilgrim that cannot travel to Israel. Also enjoyable is the musical background; both vocal and instrumental music in forms from classical to folk. The narration is educational.A bonus added segment of footage (almost 1/2 hour) includes more music background but no narration, except the written captions of site names. We were able to make use of CC and have all of the narration also in print on the TV screen for the main feature. One can use the bonus segment as a great musical background for an office or home, just by playing the DVD's bonus.Check out all of the ""Visions of Series"", all excellent, all educational, informative, musical, and beautiful. All Aerial HD.",1277251200,"06 23, 2010",5.0,1
The acting is terrific but the show as a whole is for me depressing and very graphic. Once was enough for me.,1483401600,"01 3, 2017",3.0,0
great movie for its time  but you sent me two copies when i orderd1 and charged me for two!!,1454025600,"01 29, 2016",5.0,1
"If you watched the SG-1 series all the way through then this was basically another SG-1 episode with more and bigger explosions and a few costumes that looked like it took real money to make. Otherwise, EVERYTHING else had the same look and feel and spirit as the SG-1 series. It was a good way of seeing where the Ori story line was to go from the last episode of the series.",1477958400,"11 1, 2016",3.0,0
"Very good movie, in many ways.  I enjoyed it.",1433289600,"06 3, 2015",4.0,1
"Actually, I think it's very dumb. Time to move on people, and stop with the remakes. So ridiculous. After watching 10 minutes I had to delete it.",1440201600,"08 22, 2015",1.0,-1
Very sweet and uplifting movie.,1520640000,"03 10, 2018",4.0,1
boring story line,1425600000,"03 6, 2015",3.0,0
"I watched Forever Mine last night and thought it was a pretty decent essay of an extramarital affair. We begin in the 1970's where Alan (Fiennes) is working at a swank hotel as a cabana boy. When he sees Ella, played by Mol, he falls instantly in love with her. The problem is she's married to a lowlife businessman (Ray Liotta, in full scumbag mode). They begin an affair which results in Alan getting disfigured from Liotta's goons and left for dead. Now it's 1987 and Alan is returning for revenge.The dialogue is very cliche heavy, with dreamy declarations of love between Ella and Alan. But I thought that Fiennes and Mol were believable as the doomed duo. Liotta has got to stop playing the heavy. After seeing Heartbreakers and Blow, I know he's an amazing actor who can do so much more.",1003104000,"10 15, 2001",3.0,0
"I even like dogs, but this is a terrible movie.  Watched it for about 15 minutes then turned it off.",1471824000,"08 22, 2016",2.0,-1
Too bad Season 2 is not available,1468800000,"07 18, 2016",5.0,1
"you are wasting your life, go find something better. even tom hiddleston's naked bottom couldn't save this movie.... they tried so hard to cram their ideology into this thing that it just turned into a jumbled mess of confusion.",1476057600,"10 10, 2016",1.0,-1
"You love Orson Welles. War of the Worlds, Citizen Kane, Touch of Evil & The Magnificent Andersons.  Heck, despite the disastrous make -up in Long Hot Summer and the mumbling, oh the mumbling, you still love him.  And the Bard, well who doesn't love the Bard.  So kind of hybrid them together and showcase Falstaff you'd think it oughta, kinda work.  A lot of critics love this film...its supposed to be that obscure gem find.  Its long, sometimes uneven, with fairly poor sound quality, particularly given that this was made in the mid sixties.  You get what he is going for but its a drawn out affair.  An important film?  Not to me.  More like (long) peak into an interesting sunset on a fascinating career. In terms of this dvd version, its the restored, best version available.  If you want to watch this film, the dvd has my thumbs up.  If you're a hard core movie buff like me, then the movie is one to check off the list.  Otherwise, you might want to take a pass.  Just sayin'.....",1495411200,"05 22, 2017",3.0,0
I was expecting Will Smith in this movie but it was okay. A lot more talking. It had action which I like.,1473120000,"09 6, 2016",4.0,1
"I own many recordings of the ""Flying Dutchman"" including a CD of this staged performance which has, for sometime, been my very favorite recording of the opera. I really believe that this recording captures Simon Estes at his considerable best.  His singing is overwhelming.  This performance proves that he was a MAJOR talent in the operatic firmament.  How unfortunate it was that he did not always maintain this high level of singing in other portrayals.  I feel that if he had maintained this standard of singing, he would now be considered one of opera's greatest bass-baritones of all times.  Anyway, his singing in this performance captures him at his very best-great intonation, loads of controlled power along with the required introspective soft well-controlled singing-and does he ever have stamina sounding as fresh at the close of the opera as he does at its beginning!  Visually, his portrayal of the Dutchman is very sensual indeed-I can see why Senta was so besotted and loony for him (whether he is real or not!).Lizbeth Balsev is a wonderful Senta.  She is able to vocally and thrillingly ride the orchestra when required and tone it all down to sing softly when required.  She portrays Senta's mania very well.  She is visually very believable in the role as well as being able to vocally do anything that Wagner throws at her from the full throttled ""blow them off the stage"" type of singing (with no hint of strain) to the most delicate well-controlled soft ""unworldly"" type of singing.  Brava!The rest of the cast is also great. Salminen is simply awesome-is that voice really coming from a human throat?  Schunk sings the impossible role of Erik wonderfully and powerfully; the best that I've ever heard having no audible problems with its cruel tessitura! (He doesn't crack once as I have heard many other tenors do in this role!)Nelsson whips the Bayreuth orchestra into an effective ""oceanic wild froth""; it is really exciting to hear!  None of the opera seems to drag as in some of the other recordings that I've heard (e.g., the Levine recording especially).The chorus is marvelous contributing much excitement to the opera (the tenors in the chorus are a standout being unbelievably good from sweet soft head tones to full bodied stirring high notes)The score is given (I believe) complete including that marvelously exciting stretta-section after the trio which is usually cut. (Possibly because the singers have worn themselves out with the preceding duet and trio.  Nevertheless, these singers-- almost literally whipped into a frenzy with Balsev popping full throttled high note after high note (while prone and crawling on the floor)--sing it for all its worth bring the scene vocally to a thrilling close; they raise the excitement level to the ""fevered-pitch"" reading on the ""opera excitement measuring machine"" making the hairs on the back of my neck stand tall-WOW!)The production is rather modern; however, it is comprehensible even to someone as unsophisticated as I.In spite of a few audible scenery clunks along with footsteps, the sound is great and the picture is crystal clear in this DVD format.  I'm really thrilled to have a visual to go along with my favorite recording of this thrilling masterpiece.",1118620800,"06 13, 2005",5.0,1
"Director Jim Jarmusch, best known to me for his work in making Ghost Dog - The Way of the Samurai, first worked together with Bill Murray in Coffee and Cigarettes before getting back together two years later to make Broken Flowers.Broken Flowers features Bill Murray acting in a role similarly caught up in the mundane passing of time as was his character in Lost in Translation. Murray plays Don Johnston...with a T...a ""middle aged Don Juan"" with a whose past relationships with women are to be admired. As he says, he was just living his life when one day he receives a mysterious letter which had neither a return address nor a signed name. The letter read that it was from a woman from 20 years into Don's past and that shortly after they went their separate ways she gave birth to a son. Don's son.Winston, Don's sleuth-obsessed neighbor gets involved to discover the origin of the letter. His blueprint involves Don creating a list of possible women from which he will plan an itinerary. The choice, then, is Don's; whether or not to set out on this wild goose chase to find a woman who may or may not have given birth to his child.The movie was good. It was not great, it was not incredible, it was not wonderful. It was good. I think it COULD HAVE BEEN great, incredible and/or wonderful. Something was missing.Winston was the loveable character. It was his role that should have been developed further. He and his family with their relationship to Don could have been used more. Maybe a few less cut scenes to watch a plane take off.I understand that the idea was to let Don embark on an outwardly manifested journey into himself, but so many solo shots of Murray sitting quietly as he learned more about himself made the movie progress too slowly.I know I broke the cardinal rule of movie watching and entered the theater last night with expectation(s) for this film. Granted I had not heard much of the movie itself, only that Murray was great. I will concede this point, but with exceptions. To an extent I will draw a parallel between Bill Murray in Broken Flowers and Tom Hanks in The Terminal. Both men were great in their respective roles, the problem was that maybe the roles themselves needed work. The Terminal was a horrible film, so I will go no further in using the two movies in the same sentence. I said before, Broken Flowers is a good movie.I laughed (maybe too) loudly at many points. That is part of what made the movie difficult for me as I would laugh so hard and then there would be such a long lull before the next laugh. This emphasized some parts of the movie as being slower than I believe they really were upon reflection; the contrast was too great.There were two things that I definitely enjoyed about Jarmusch's direction. One, though it made me a bit nauseous, was his camera shot out Don's driver side window. The shot is right out the window, including the reflection in the side mirror. This shows Don on his journey through his past to maybe find a piece of his future. We watch the world pass by his window then vanish into the horizon. The second technique was the use of basketball hoops. Winston instructed Don to keep an eye out for clues that may indicate which of the women mothered a son. Each neighborhood he travels to shows a basketball hoop. The hoops are used as hope that maybe he is on the right path.I was also fascinated by the newfound desire in a man who had never exhibited any signs of wanting a family of his own to find his son in the face of every 19 year old young man he passed on the street. ...So I guess that was three things I liked....Either go in committed to ""the long haul"" or maybe get antsy in your uncomfortable theater seat, either way the movie is good. Maybe Jim Jarmusch will just let me see his next script ahead of time so we can work in a few more jokes to keep up the intensity. Until then, go see Broken Flowers. (Oh and I recommend Ghost Dog, too.)",1124409600,"08 19, 2005",4.0,1
Ok but not anything special.,1496620800,"06 5, 2017",3.0,0
"Eh... well...  I rented this based on how much I enjoyed The Man From Nowhere.  A handful of the same actors are used in this movie.  I like Korean gangster movies.  This one, tries too hard.  Good action here and there and some plot twists... and some telegraphed plot points.  I found it haphazard and jumpy at times, and other times long scenes that could have been edited down.  Can't really recommend.",1512172800,"12 2, 2017",3.0,0
"A bit predictable, but Fun non the less!",1418947200,"12 19, 2014",3.0,0
Product as described AAA+++ Excellent Transaction,1424476800,"02 21, 2015",5.0,1
Yuk,1431648000,"05 15, 2015",1.0,-1
My niece loved this DVD,1451347200,"12 29, 2015",3.0,0
"Very good, but the political speculation is way off base.  I believe the CMT version will be a lot closer to the truth.",1497571200,"06 16, 2017",3.0,0
we like this movie,1451865600,"01 4, 2016",5.0,1
"An unusual version of Romeo & Juliet with a bit of social commentary about modern isolation and social disconnect with our fellow man.  Witty, fun, and well-written with excellent performances from Nicholas Hoult as ""R"", Teresa Palmer as ""Julie"", Rob Corddry as ""M"", and John Malkovich as ""Grigio.""It left me smiling at the end.  Give yourself a good time and spend 98 minutes with ""Warm Bodies.""",1441756800,"09 9, 2015",5.0,1
A little risque but it was a nice story about not appreciating what you have till it's almost gone.,1448064000,"11 21, 2015",3.0,0
Very good video; my grandchildren love it!,1430956800,"05 7, 2015",4.0,1
"This was a most enjoyable film. My husband and I sat spell-bound completely through it. Excellent acting and beautiful scenery.  We will watch it over and over again.  Being elderly, and with health problems, we don't go out to movies or other entertainment.  This blu-ray film was just what a relaxed evening called for.",1285632000,"09 28, 2010",5.0,1
Fun but predictable.,1424649600,"02 23, 2015",3.0,0
"Lalita (Aishwarya Rai) is one of four daughters in a traditional Indian family. Her cousin's marriage brings family from far and wide. One of the family friends is Balraj (Naveen Andrews, currently on TVs ""Lost"") and his sister, Kiran. Balraj is a barrister in London and all of Lalita's sisters take a second look at him. Balraj has brough his American friend, Will Darcy (Martin Henderson), the heir to a luxury hotel chain, along for the ride. Darcy is immediately drawn to Lalita, but both people are concerned about the culture clash and no small amount of miscommunication keeps them apart.Traveling from Amritsar, a small town in India, to Goa, to London, to Beverly Hills and back to London and Amritsar, ""Bride and Prejudice"", Gurinder Chadha's follow-up to ""Bend It Like Beckham, has a scope that is probably too big for it's own good. Attempting to meld Bollywood musicals and Western dramas with English literature, the film is successful. But it is most successful when the story is anchored to India.Within minutes of the credits, Andrews and every other Indian male at the wedding party bursts into an elaborate, fun to watch dance that is meant to be a sort of mating dance. Then the women, including Lalita and her three sisters joins in. Darcy watches from a balcony above and resists Balraj's attempts to get him to join in. The dance is fun, frenetic and very ""Bollywood"". This dance is also a terrific way to introduce the viewer to the world of Bollywood. Let's face it, most Westerners would probably find a Bollywood musical number at least a little strange. Due to the lack of musicals produced in Hollywood, we just aren't used to watching people spontaneously break out into song. In India, this is apparently hugely popular. Many of their films contain this type of musical interlude.When the film is set in India, the characters interact with Darcy and he is the outsider. When it moves to London and Beverly Hills, Lalita and her family become the outsiders. This shift, while necessary from a dramatic viewpoint, makes them appear slightly oafish and too comical. It really diminishes the intelligence of this Indian family.The idea of mixing Bollywood-style musical numbers with western storytelling is not a new one. There have been a couple of less successful examples in the last few years. ""Predjudice"" falls short when the story moves to the West. As Darcy and Lalita are walking along the beach in Santa Monica, a chorus of church choir singers suddenly appears, singing. A couple of lifeguards and a few surfers also join in. This is a novel idea, but the number is not as large or elaborately choreographed as it's Bollywood cousins and it falls short.""Bride and Prejudice"" works very hard to try to blend all of the various styles and influences that are at work here, and it succeeds, for the most part. If you are unable to overlook the less imaginative, slower, more serious Western influences, you might actually enjoy a quick glimpse into a culture that deserves more attention.",1113264000,"04 12, 2005",3.0,0
I thought Constantine was the guy in a rock band who tried out for American Idol what a rip off. But this movie is very good and scary. Keanu Reeves best sence the Matrix.,1120694400,"07 7, 2005",3.0,0
