reviewText,unixReviewTime,reviewTime,rating,label
"Superb movie, brilliant acting(Pitt, Freeman, Spacey, Paltrow), great story.  Even though you have seen, you can watch it over and over for many different reasons.",1417564800,"12 3, 2014",5.0,1
"They really should put this movie in the holiday classic genre, Bob Hope is wonderful, even without Bing! good fun when you want a funny, musical, classic black and white movie, like comfort food for the modern viewer.",1397865600,"04 19, 2014",3.0,0
I love Mary-Kate and Ashley Olson. They are talented and the movies are all decent. I would recommend this DVD to everyone.,1386115200,"12 4, 2013",5.0,1
"Based on a true story about an NYC cop.  However, the good guys and bad guys are too predictable and obvious.  I am not eager to watch this again.  Pacino is very handsome and does excellent acting.",1431302400,"05 11, 2015",3.0,0
It's okay for when there's nothing else to watch.,1466121600,"06 17, 2016",2.0,-1
It was a cute movie.  Just happy we didn't pay full price at the theater.,1419292800,"12 23, 2014",3.0,0
Absolutely the worst movie Ive seen in decades,1524960000,"04 29, 2018",1.0,-1
Good movie,1424304000,"02 19, 2015",3.0,0
Brilliant cast and fantastic story line. John Wayne and Kirk Douglas rock in this movie.,1418860800,"12 18, 2014",5.0,1
It was okay as a whole but any action or visuals were lacking or did not go where they could have.  I do not recommend spending the money on this one if you can watch it elsewhere for free.,1386633600,"12 10, 2013",3.0,0
Very good movie.  Suspenseful.,1470700800,"08 9, 2016",5.0,1
"The plot was totally illogical, plus it had a plodding pace.  Watching this movie is a huge waste of time.  Quite disappointing given the stellar cast.",1394064000,"03 6, 2014",1.0,-1
"i kept thinking about The 5th Element when watching this movie.... this was a strange movie, a little crazy, but kinda fun.",1471392000,"08 17, 2016",3.0,0
There's nothing else to say. This is religious propaganda that is trying to hide by twisting science around it. Complete waste of time if you hope to actually learn something.,1396828800,"04 7, 2014",1.0,-1
This set came with the 3D disc too! I can't tell you how great a deal this was! I have never seen this one in 3D until now! Wow wow wow! My mind was blown.  This is the perfect movie for 3D viewing... A must for your collection.  Fun for all ages!,1352937600,"11 15, 2012",5.0,1
Decent film,1469750400,"07 29, 2016",4.0,1
order for someone else,1407974400,"08 14, 2014",2.0,-1
The first one was the best.,1491264000,"04 4, 2017",5.0,1
"I should perhaps start by saying that I rarely watch a series of anything, but I started to watch this one, and then, promptly, ""couldn't put it down."" The costumes, scenery, clothing and automobiles, though true to the period, become almost a footnote to the drama and relationships which ensue. From 1905, when the series starts, up to  the story's cliffhanger on New Year's Eve of 1907, one is taken on a journey of intrique, jealousy, passion, power, manipulation and murder. The powerful and woven storylines pale, however, compared to the passion and romance throughout the series,none so intense, involved and lasting as Alicia and Julio's. Up to this point, this can all be seen on Netflix,comprising the first 2 seasons in Spanish with subtitles. The third and last season can be seen on YouTube, without subtitles.Unbelievably, all the passion, intrigue and plot twists work. One starts with a very rigid caste system, which slowly evolves as Alicia and Julio begin their passionate friendship, as Alicia is grudgingly asked to help Julio find his missing sister, who was last heard from as she worked in the Hotel. With very few kisses in between, their relationship is finally consumated in chapter 26, about 35 hours into the story. Another perhaps 60 hours of viewing later, their three year relationship has shifted so many relationships that when they publicly kiss one another on the balcony of the hotel, everyone smiles, even the Matriach of the family and the head housekeeper. At this point, only the guests are shocked to see a highborn woman kissing a waiter, something that until that point had been painstakingly avoided, as all clandestine relationships usually are.This is not, however a Wuthering Heights or a Pride and Prejudice, though it certainly has some of their best features. There are dozens of characters, in addition to the Alarcon family, and enough plot twists to keep the most fidgetty person rivetted to the Spanish countryside. It's intelligent and sentively played. Even though there are too many unexpected plots to mention, the story doesn't become labored, boring, trite or predictable. Julio and Alicia are gorgeous, but have depth besides chemistry. Jon Gonzales,as Julio, who was once a model, is given a fantastic haircut, which is short and modern in the back, but gives him a thick mane in front with a prominant cowlick. This works beautifully, just one of thousands of details which work in the story. I'm quite sure the actors had bittersweet feelings about ending the series, just as I did when I read Gone With the Wind more than 20 years ago. To me, this is far better.There are those who are watching the 3rd season, not understanding the Spanish,yet too umpatient to wait until it is produced with English subtitles... I believe that says it all !",1407110400,"08 4, 2014",5.0,1
"I am a fan of Joaquin but this movie was just kind of slow and weird. I watched it once, doubt I watch it again.",1423526400,"02 10, 2015",2.0,-1
"Product was great, the review is more about the series.  Seems like one of their weaker seasons, still entertaining but losing interest...",1380931200,"10 5, 2013",3.0,0
Contrived story to showcase stylized violence from the sick and vastly overrated Quentin Tarantino.  Boring!,1414713600,"10 31, 2014",1.0,-1
"Once again predictable ""left"" movie.  Very bad. DO NOT WASTE YOUR MONEY!!",1406505600,"07 28, 2014",1.0,-1
An interesting look at a very talented artist. It's amazing how he is able to copy so convincingly the many different styles of so many renowned artists.  I would think he could make a very nice living by simply producing museum quality reproductions.,1432944000,"05 30, 2015",4.0,1
ok,1407628800,"08 10, 2014",3.0,0
"Great story and acting.  Directing was good, and the plot was also well thought out.",1440288000,"08 23, 2015",5.0,1
"Great Movie , Watched it with my Girlfriend and we both enjoyed it . Would Def Highly Recommend to others",1358812800,"01 22, 2013",5.0,1
"This one is a killer-diller! Wow! The person who recommended this one to me deserves a medal. Hodejegerne, an R-rated Norwegian crime thriller (English captions), is exciting, involving, unpredictable and intelligent. It has relatable characters, a wonderful plot and is beautifully acted. We in the audience left the theater happily talking to ourselves.A skilled art thief hears of a priceless Rubens, stolen during WWII and kept in a private collection all these years. He realizes this could be the deal that puts him and his wife on easy street for the rest of their lives. Thus begins our story.We see:  * Aksel Hennie (""Age of Heroes"") is our pint-sized cat burglar, impeccably groomed, smart as a whip and always trying to improve his theft of high-end art. His day job is to find and interview applicants for new executive positions.  * Synnve Macody Lund (TV roles) is his statuesque wife, blonde, successful and longing to have a baby. She owns an art gallery.  * Nikolaj Coster-Waldau (""Game of Thrones"") is a former hi-tech special ops guy who wants the job as CEO of a company our hero represents. He has come to Norway to settle his aunt's estate.  * Eivind Sander (""Cupid's Balls"") is our hero's fence and inside man for those pesky burglar alarms. Problem is, he rarely uses the brain in his big head. He and his libido entertain thousands on the Internet.  * Reidar Srensen (""Home for Christmas"") is the brilliant and politically astute detective who gets involved in the situation.This fast-moving plot sucks you in before you know it. There is tension, surprise, and impressive use of modern technology: GPS, cell phones and the Internet. Expect guns, knives, cars, trucks, attack dogs, and a farm tractor, plus a couple of really gross bits. There is little or no profanity or blowie uppie stuff. The two antagonists are Norwegian versions of the Energizer Bunny: they just won't quit! And I LOVE watching smart people try to outwit other smart people.This comes out on DVD at Amazon on 08-28-12. Brace yourself!",1341014400,"06 30, 2012",4.0,1
"this movie was ok, not what I expected it to be.",1485907200,"02 1, 2017",3.0,0
Too old fashion for me,1518912000,"02 18, 2018",1.0,-1
Some of the movie seem ok but Seven Alone is not one of them . The color is so faded you can't see it very well sky and people and mountains blend together . Bad copy on that one .,1455062400,"02 10, 2016",1.0,-1
"Directed by Jay Roach (Austin Powers, Meet the Parents) from a screenplay by John McNamara (Eyes, Fastlane) adapted from the book Dalton Trumbo by Bruce Cook, Trumbo is the story of Dalton Trumbo, one of the most brilliant screenwriters Hollywood ever produced, who was blacklisted in the 1940's and 50's because of his refusal to cooperate with the Congressional investigation/witch-hunt for communists in the movie industry.It would take a long time to properly explain the situation what existed in the US in the period following the end of WWII and the Cold War that took its place. The short version is that in those years the US succumbed to a paranoia that communists in America were all agents for the Soviet Union and were working to undermine and eventually overthrow democracy here, and because of that anyone who had ever been a communist or had ever associated with anyone who was a communist was deemed suspect.  A particular focus of this paranoia came to bear on Hollywood where it was believed communists were using the film industry to subtly spread communist propaganda. As a result, Congress, specifically the House Un-American Activities Committee, subpoenaed ten screenwriters suspected of communist involvement to testify as part of their investigation.  Trumbo was one of those ten.  Feeling that the investigation was a violation of the First Amendment right to freedom of expression, the ""Hollywood Ten"" as they came to be known refused to cooperate, which resulted in them ultimately being fined and sent to prison for contempt of Congress.  They were also ""blacklisted"" in Hollywood which made it impossible for them to find employment. Their treatment caused others who were later subpoenaed to be more cooperative and many ended up giving up names of people they knew or suspected of involvement with the communist party, including friends and associates in the film industry that they had known and worked with for years.  It was a very dark time and many people's lives and careers were destroyed as a result.  This film does a good job of showing what that involved, how it worked, and how it made people turn on each other out of fear. And how some people unscrupulously manipulated that atmosphere of fear for their own purposes.The direction and screenwriting in Trumbo are, to be honest, workmanlike, adequate to the task of conveying events but seldom hitting the high bar in terms of really moving you. The performances are what really make Trumbo work. A lot of attention has been paid - deservedly - to Bryan Cranston (Breaking Bad, Malcolm in the Middle)'s audaciously eloquent and increasingly driven Dalton Trumbo and Helen Mirren (Hitchcock, The Queen) 's superficially patriotic but insidiously venomous Hedda Hopper, but there are a number of other supporting performances that really flesh things out and give depth and feeling to the people caught up in this turbulent period and how they reacted to it.  Diane Lane (Unfaithful, Under the Tuscan Sun) does a fine job as Cleo Trumbo, Dalton's quietly supportive but pushed-to-her-limits wife. Elle Fanning (Super 8, Maleficent) shines as the teenaged Niki Trumbo who chafes and ultimately rebels at the way her father's life has consumed everyone else's in the family, only for them both to realize that she's very much cut from the same stubborn moral mold as he is.  Veteran character actor John Goodman particularly stands out as B-movie producer Frank King who hired Trumbo to write for him - admittedly by using various fronts to cover the fact - when no one else would give him work.  Goodman delivers King in grand form, stealing every scene he's in and has some of the best scenes and lines in the film.  Dean O'Gorman (The Hobbit) does an excellent job portraying the actor Kirk Douglas who was instrumental in helping end the blacklist by openly giving Trumbo writing credit for his epic film Spartacus. And Christian Berkel (Inglourious Bastards, Downfall) does an equally excellent job as the imperious director Otto Preminger who was also instrumental in ending the blacklist by openly giving Trumbo writing credit for his film Exodus.One exception to the overall fine performances however is Michael Stuhlbarg (Boardwalk Empire, A Serious Man) as Edward G. ""Eddie"" Robinson.  An otherwise fine actor, in Trumbo Stuhlbarg never came across believably as Robinson, in no small part because he completely lacked Robinson's highly distinctive voice and way of speaking, one of the best known and immediately recognizable voices in Hollywood history, even when not doing one of his much imitated gangster roles. Also unfortunately for Stuhlbarg, the script was highly unfair to Robinson as it had him naming names before HUAC, something the real-life Edward G. Robinson never did.  Another problem comes from  two composite characters, both of whom came across as overdone.  Louis C.K. (Louie) plays a screenwriter named Arlen Hird, a more ideological and committed communist in contrast to Trumbo's socially conscious one, and Roger Bart (Desperate Housewives) plays an opportunistic producer named Buddy Ross who caves under pressure to the blacklist.  There was no need for composite characters when so many real-life figures were available to use, and as written these characters seem to exist solely to spout dialogue and feel distinctly out of place among all of the real-life people being portrayed in the film.On the plus side, Trumbo makes effective use of actual film footage and radio recordings from the period of statements and testimonies given by major Hollywood and political figures on both sides, from the infamous Senator Joe McCarthy and Ronald Reagan when he was president of the Screen Actors Guild to Lucille Ball, Gregory Peck and JFK.Highly recommended for its outstanding performances and for bringing to the screen what it was like for people who were blacklisted during that shameful period of American history.",1451260800,"12 28, 2015",4.0,1
"I hate to say this but do yourself a big favor and avoid this movie at all costs.  I meant to see this in the theater since I'm a huge fan of the series, bought them all on DVD then blu-ray, but it only lasted a week or so in town before it was removed so I had to wait until the blu-ray release, so I've been anxiously waiting to finally watch it.  I should've rented it instead of pre-ordering.  Talk about one of the biggest disappointments in cinematic history, and a huge waste of my time and money.I watched this tonight with a friend of mine who's also a big fan of the series, and sadly we were laughing our way through this film at all the unintentionally funny scenes that were simply too cheesy or ludicrous even for this series.  It took about half an hour into it before it began making even a semblance of any sense, but even then there were still enough plot holes to fill the Titanic.I haven't played the games hardly at all, so I came into this series because it looked intriguing but I didn't have any pre-conceived notions of what they should be like or about, whereas most of the games' fans dislike the films because they're not close to the game story-line at all.  I came in with an open mind and I've been pleasantly surprised by all of these movies, up until this one.  I even researched the Internet Movie Database to try to figure out what the heck happened to take a popular, well-established franchise and then completely screw up the story, but I haven't really found any answers other than seeing that my voice isn't alone on this.There's really no character development to speak of, which there was plenty of in the previous films.  There are numerous old characters that come back for no apparent reason, it's explained but it serves little purpose other than tarnishing the memory of their original characters.  It seriously feels like Paul Anderson spent five minutes on writing this 'script' just to quickly cash in on its popularity, because it really doesn't hold a candle to the previous plot lines, characters, dialogue or intrigue.  The plot in 'Retribution' is so convoluted it makes 'Crime & Punishment' look succinct by comparison.About the only redeeming features of the film is the HD cinematography and many of the action sequences.  There are quite simply too many things that are deus ex machina, essentially factors thrown in at random with no discernible explanation for how they came to be.  Granted this series requires a major amount of suspending one's disbelief but it came to the point where it made James Bond movies look plausible.  There were (what looked like) Nazi zombies riding jeeps and zombies from the deep, homages perhaps to old B-movie slasher flicks of the 70s and 80s but completely out of context for this series.It's the first movie of this series where I didn't care one way or the other of how any of it would turn out, or what happened to any of them, because there was no reason to.  The movie moved aimlessly all over the map with no end in sight, and not all that entertaining, either.To make matters worse, the ending was beyond stupid.  Completely nonsensical, over-the-top B-movie ending, with no logical addition to the series.  In terms of cliff-hangers, this one 'jumped the shark', so to speak, in other words it's so completely out of sync with the overall story that it boggles the mind and almost begs to be put out of its misery.How this movie came to be without a serious re-write or questioning by studio-execs will forever remain a mystery (perhaps there is an answer out there, I'd really like to know), or it was simply just out to make a quick buck, of course, but even that doesn't really answer it because the others were huge money makers AND were quite well made, by the same writer/director/producer, no less.  Sadly this will be the last of this series that I will buy without seeing it first, and if there are any more, which Anderson has said there will be, I will definitely only rent it this time around, because this was an unfortunate waste of my time and money and I won't bother to see it again, it's that bad.  Huge, huge disappointment, all the way around, it's really hard to believe it was made by the same guy.  I kind of suspect he hired a ghost writer for this script and just put his name on it, because the difference in quality is night and day.On the bright side I'll take comfort in the fact that I can re-watch the first 4 films on blu-ray and I'll just pretend that this epic failure of a film wasn't made.",1356220800,"12 23, 2012",1.0,-1
Great shape,1448668800,"11 28, 2015",5.0,1
"I have always loved ""A Charlie Brown Christmas.""",1509580800,"11 2, 2017",5.0,1
Great condition.  I am glad to be able to have this movie on DVD.,1420070400,"01 1, 2015",5.0,1
Excellent conspiracy theory classic!,1444608000,"10 12, 2015",5.0,1
Pleased,1450828800,"12 23, 2015",4.0,1
Amusing and full of behind the scenes info but it's a little disjointed and jumps around way too much. Presenting this in chronological order would have been nice. They also skipped over a few Cannon gems.,1456012800,"02 21, 2016",3.0,0
Too dumb to finish.  I stopped about a third of the way.,1445558400,"10 23, 2015",1.0,-1
"**1/2If you've already seen ""Black Beauty,"" ""National Velvet"" or ""My Friend Flicka,"" you might want to take a pass on ""Moondance Alexander,"" a wan girl-and-her-horse saga that doesn't even have the energy or conviction to rise above its own clichs.Moondance is a ninth-grade social outcast who finds meaning and purpose in life when she spends the summer taking care of and learning to ride a horse owned by a cantankerous but lovable Pygmalion played by Don Johnson (think of it as an equine version of ""My Fair Lady,"" minus the songs and quality).  The first credibility obstacle we have to overcome is accepting the spunky and attractive Moondance as a girl who can't find herself a single friend (well, the two-legged type anyway).The paint-by-numbers screenplay comes replete with a miraculous horse healing, a bevy of Valley Girl elitists straight out of Central Casting, and a horse-jumping competition that has all the drama and suspense of a Tiddlywinks tournament in Oshkosh.Ah well, at least the movie boasts, in the person of Kay Panabaker, a young actress with a great deal of charm and potential.  And, besides, where else are you going to hear a line like, ""Moondance, I want you to take Checkers over to the stables,"" if not in this film?  Surely, that ought to count for something, don`t you think?",1280707200,"08 2, 2010",2.0,-1
It is a classic movie that shaped a genre. I could watch it a hundred times and still marvel at it.,1394064000,"03 6, 2014",5.0,1
"This is one of my most favorite movies would recommend this movie to any of my friends, very good family movie.",1398124800,"04 22, 2014",4.0,1
Star Trek the next generation season 1 was a great show! Brought back child hood memories! It was a good but and the product was in great condition,1372291200,"06 27, 2013",4.0,1
I must say of all the Die Hard movies this was the darkest and it is shot that way everything gray and dark.  Also of the films this is not set in the USA.  And if every father and son have a bonding experience like this the world is in trouble.  There were some nice action scenes and I was a little surprised who the bad guy turned out to be.  I was disappointed.  If you are a Bruce Willis fan no matter what than I am sure you would still like this movie.  For me not really liking it.,1372204800,"06 26, 2013",2.0,-1
This show was great before but is even better on DVD! The new effects make it even more amazing!!!,1266105600,"02 14, 2010",5.0,1
A little slow in telling the story,1461888000,"04 29, 2016",2.0,-1
okay movie,1497571200,"06 16, 2017",3.0,0
"Great classic movie, wonderful every time I see it.",1446249600,"10 31, 2015",5.0,1
It's OK.Nothing to write home to.,1440374400,"08 24, 2015",3.0,0
"The story was good and it certainly made me jump.  But, the flow of the film was off and the last 20 minutes were somewhat disjointed.  I rated it a three.  It was o.k., but it sure could have been better.",1466035200,"06 16, 2016",3.0,0
Kind of slow boring. Didn't even finish watching,1417478400,"12 2, 2014",1.0,-1
"Glenn Ford as always is the best in any movie.  No matter what, his mannerisms and looks keeps a person interested.",1206748800,"03 29, 2008",5.0,1
"Just did not like it, story line was ok, acting was bad, I know these movies are supposed to have over the top violence but it was too much.",1370217600,"06 3, 2013",2.0,-1
"Beautifully acted and faithful to the language and spirit of the book.  However, it's difficult to care about these characters.",1370736000,"06 9, 2013",4.0,1
"Poor quality! Very grainy, it looks like someone copied it from their television, cut out the commercials and mass produced it. Maybe it would look better on the Blu Ray version?",1369267200,"05 23, 2013",3.0,0
"This story was very predictable.  It wasn't the worst movie I have seen, but it dragged a little in parts.  Still not awful.",1476144000,"10 11, 2016",3.0,0
Cute story.  Too long to develop.  I enjoyed.,1480896000,"12 5, 2016",3.0,0
Goofy,1424995200,"02 27, 2015",2.0,-1
Great musical,1410652800,"09 14, 2014",4.0,1
One of my favorite movies as a kid.,1446076800,"10 29, 2015",5.0,1
"i would not recomend this film to any body, because it is to far out and i did not enjoy it",1400889600,"05 24, 2014",1.0,-1
"Not a bad pairing, the chemistry seem to work for the two stars. Of course, the story was a little far fetched, but an enjoyable movie to watch.",1392336000,"02 14, 2014",3.0,0
returned,1446422400,"11 2, 2015",1.0,-1
"I found this movie to be on the boring side. The trailer makes the film look a lot better then it really is IMO. I was really hoping to enjoy it. Def. save your money, rent before you decide to buy.",1326844800,"01 18, 2012",2.0,-1
"F-Troop is one of the best shows to ever air. I like the first season better than the second season, but overall, they're all good. Larry Storch is terrific in anything he is in and Tuck adds some great facial expressions to all the antics. Ken Berry is a talented physical actor. Never knew he could do the stuff he did on F-Troop. It's a splendid series that I highly recommend for laugh after laugh.",1197936000,"12 18, 2007",5.0,1
"one of my favorites. I like Bing Crosby. I enjoyed the story, music and singing.",1432425600,"05 24, 2015",5.0,1
Wow!  What a stupid movie!  Waste of time.,1465171200,"06 6, 2016",2.0,-1
Production is cheap so you can't blame him for it. Episodes are short too so don't expect much from this series,1362268800,"03 3, 2013",3.0,0
"In his days Eddie Murphy was a very good comedian.  In is over the top kind of way, it was funny and fun.The movie really flows and is good with the music and the other characters.Just watch it or buy it too.",1463011200,"05 12, 2016",4.0,1
its an ok movie its isn't not as good or as interesting as the first movie,1417910400,"12 7, 2014",3.0,0
"poor,too soap opera, not enough actual ballet.",1463616000,"05 19, 2016",1.0,-1
1st season better,1425772800,"03 8, 2015",3.0,0
Julia Roberts is always fantastic.,1424044800,"02 16, 2015",5.0,1
It was o.k.  I liked the 3D.  Probably wouldn't have liked it as much in 2D.,1416355200,"11 19, 2014",3.0,0
It would have  helped if there had been a bit more character development. Flesh them out a bit more so to speak.,1396224000,"03 31, 2014",3.0,0
like James Dean,1405036800,"07 11, 2014",5.0,1
Plot line and acting had a lot of potential but not delivered.  This movie is not spooky nor really a horror movie.,1374105600,"07 18, 2013",3.0,0
"Great movie.  Deep, thoughtful and touching.  This is a particularly good movie for Christians.  They don't make many wholesome thoughtful movies like this.",1385769600,"11 30, 2013",5.0,1
"Meh it was okay i guess. Just not my type of comic book show. I enjoyed Daredevil,Arrow,and Flash more but Agents is okay. I just felt the story dragged a lot for me and was pretty disappointed how they represented the In humans. Should have given them more justice. But this show, like any other show is not for every one.",1442534400,"09 18, 2015",3.0,0
IT WAS KINDA CORNY AND OKAY.... I WOULDNT WATCH IT AGAIN OR BUY IT. THIS MOVIE IS A 1 TIME WATCH,1366329600,"04 19, 2013",3.0,0
"In a word, Michelle Williams was fantastic! She emotes Marilyn Monroe to the core. She is so a talented actress.",1385078400,"11 22, 2013",5.0,1
"Really not worth watching. Poorly made, derivative garbage",1419292800,"12 23, 2014",1.0,-1
I can't believe I bought this! I am a collector and didn't like the story line.. its the writers not John Cusack!,1416700800,"11 23, 2014",2.0,-1
Ok,1421798400,"01 21, 2015",5.0,1
This was one of the worst Zombie Movies I have ever watched. The Acting as well as the make-up. But for low budget under 1 million I guess it was not bad. At least it had a semi-plot to it. I would not recommend buying it.,1259884800,"12 4, 2009",1.0,-1
Great movie but I don't like the added new scenes. They should provide the original.,1431648000,"05 15, 2015",4.0,1
Nicely done.,1454284800,"02 1, 2016",3.0,0
"Cheesy but good,..too bad the movie was shot with lots of fog...the costumes were great but the pictures were hard to see with the fog and the dark photography.",1311724800,"07 27, 2011",3.0,0
Could have done much more with the concept of what a human being could do with 100% of his/her brain capacity both good and evil.,1426636800,"03 18, 2015",3.0,0
ok,1442620800,"09 19, 2015",3.0,0
Great product/ company.,1511913600,"11 29, 2017",5.0,1
Good to see some of the good old boys acting in parts they do so well. Good show.,1462752000,"05 9, 2016",3.0,0
"This is probably one of the most disturbing thrillers I have ever seen [ and my movie collection has over 1,500 titles in it ] No, it is not more bloody than Saw If that's what you're looking for, then keep looking. I don't want to say much in order not to ruin the experience for anybody but if you have loved ones that you would to anything to find if they disappeared, then this movie will stay in your memory forever. Great cast, amazing story, slow start for the first 20 minutes but a mind-bending finale !!! Oh and definitely not for the kids although not for the reasons that you might suspect or expect. You'll see...",1386288000,"12 6, 2013",5.0,1
"I had heard some bad things about this, so I avoided it when it originally came out. Only saw it so I would be caught when when I see III. Turns out, it is pretty funny, although obviously pretty formulaic.",1368835200,"05 18, 2013",3.0,0
don't waste your time with such a boring show.,1446249600,"10 31, 2015",1.0,-1
Stupid stupid stupid,1419897600,"12 30, 2014",1.0,-1
ok,1474848000,"09 26, 2016",3.0,0
This just didn't match the quality of Mike Myers other Shrek movies.  It was so disappointing & I wish we could have returned it.,1389744000,"01 15, 2014",3.0,0
This movie is essentially a road trip.  It has the new twist of Mother and Son going together.  Sort of annoying actually. I do not recommend this movie.,1395446400,"03 22, 2014",1.0,-1
Sean Connery cannot be bad in anything he does---even in a film as violent as this. Pity he didn't have a better script to work with.,1412812800,"10 9, 2014",2.0,-1
pretty weak,1469059200,"07 21, 2016",2.0,-1
Really enjoyed it!,1464307200,"05 27, 2016",5.0,1
Its a great movie. I recommend,1507766400,"10 12, 2017",5.0,1
I miss Robin Williams. This movie seems to mirror his real life.,1427328000,"03 26, 2015",3.0,0
"Had nothing to do with country music , mediocre acting and plot. Sweet predictable story line. The description leads you to believe this is about a country music singer , but very little singing Is actually done and the story has little to nothing to do with her singing career which is doesn't exists.",1386720000,"12 11, 2013",1.0,-1
"I hoping both movies would have a good story. But both stories were slow, boring, and very uninteresting. I think I'm going to just throw it in the trash.",1392163200,"02 12, 2014",1.0,-1
This is a great movie about an incredibly talented artist. It is good to know what happened to Brian Wilson after the Beachboys.This is a very well acted movie.,1445817600,"10 26, 2015",5.0,1
"Was OK, but nothing to write home about.",1470787200,"08 10, 2016",3.0,0
"Not bad. Seen to have a lot of potential, but kind of fell flat",1419379200,"12 24, 2014",3.0,0
"Lots of familiar faces, but kinda plodding and not very believable.",1446249600,"10 31, 2015",2.0,-1
Not too bad...Warren Beatty is pretty cool as usual,1457222400,"03 6, 2016",3.0,0
"Not Melissa McCarthy or Susan Sarandon's best effort, but it was amusing in parts.",1422230400,"01 26, 2015",3.0,0
"Wow.  You don't have to be drunk to watch this movie, but it would help!",1407369600,"08 7, 2014",2.0,-1
"Romance, action, tragedy, noble characters and great effects.  This movie has it all in abundance.  Titanic deserves all the praise that comes it's way.",971654400,"10 16, 2000",5.0,1
all i have to say is one word. GARBAGE,1468627200,"07 16, 2016",1.0,-1
I have a Region 2 player. This Region 2 set wouldn't play for me.,1457136000,"03 5, 2016",1.0,-1
i love old movies and this one is really a feel good movie.  love is blind.,1407196800,"08 5, 2014",5.0,1
It was a good movie.  Probably deserves more stars but I was in the mood for something else.  I liked the pet wolf.  I wish movies would not give them a bad wrap.  I did learn something about desert water.,1410652800,"09 14, 2014",3.0,0
"Movie seemed very slow but, Cusack's constant talking drove me crazy.",1473897600,"09 15, 2016",2.0,-1
This movie could have been better. It was just okay; nothing really special. Not one that necessarily needs to be rented.,1393718400,"03 2, 2014",3.0,0
"Good acting, story okay...",1468540800,"07 15, 2016",3.0,0
Interesting movie.,1431648000,"05 15, 2015",3.0,0
Stellar classic film with some of Hollywood's all time great talents!,1442361600,"09 16, 2015",4.0,1
"One of the better Christmas movies, and funny.  I have watch this movie since I was a child and now I have the DVD.",1484956800,"01 21, 2017",5.0,1
This movie was dreadful. It made very little sense. The acting was abysmal even by B movie standards. There was a ton of idiotic filler to pad the movie's length.  I can honestly say this was the worst movie I've seen in a decade. I regret that I sat all the way through it wondering if something would get better. I've seen college film projects that were a thousand times more coherent. What a waste of Tony Todd!,1426550400,"03 17, 2015",1.0,-1
Definitely a light-weight movie and one to go into knowing it's not cinematic genius. The guys have a funny chemistry together that make it worth a watch.,1369180800,"05 22, 2013",3.0,0
"I didn't get what I was expecting.  The special effects are pretty good but that was about it.  Just taken as an action movie its so so, but if you expected anything more out of it...don't.  I guess I set my sights too high with the likes of the Exorcist and the Prophecy....this one doesn't even come close.  It was a gift to me and my gift to you is to get for 99 cent rental or wait to buy it for under 10 bucks.",1122076800,"07 23, 2005",3.0,0
"I rate it higher than I should but that is based upon the computer graphics which are stellar. Typical Potter fare with no surprises in plot development nor characters' behaviors. The 'novelty' of twisting time to turn back on events has been done previously and better. Sorry, but if your are a devoted Potter fan then you will absolutely rave over this. Every body else will just try to stay awake.",1137456000,"01 17, 2006",3.0,0
Just one of those good heartfelt movies you would see on Hallmark,1418688000,"12 16, 2014",3.0,0
We kept watching this thinking it had to get better. It never did. Omg it was so stupid hated it,1396396800,"04 2, 2014",1.0,-1
just ok,1481241600,"12 9, 2016",3.0,0
"good action sequels, even with mostly mediocre casting. Disappointing that they did NOT release ALL 4 in one package. Lots of action to keep you awake in between the slower drama. As others have said, it was annoying sound up and down, as it was not recorded at the same level.",1363737600,"03 20, 2013",3.0,0
Excellent movie,1416873600,"11 25, 2014",5.0,1
Not that great.,1449360000,"12 6, 2015",2.0,-1
Terrible execution of a possibly good drama premise. Definitely had potential but failed terribly.,1498780800,"06 30, 2017",2.0,-1
Not as good as the original.,1470441600,"08 6, 2016",3.0,0
No closed captions,1406332800,"07 26, 2014",1.0,-1
it's the full shows. I thought it was just the sitcoms.so I wasn't satisfied with it.,1442966400,"09 23, 2015",2.0,-1
Kept me at the edge of my seat! An oldie but goodie!,1469491200,"07 26, 2016",5.0,1
Loved watching this movie again,1437177600,"07 18, 2015",5.0,1
"Boring and predictable, but kind of cute.",1455580800,"02 16, 2016",3.0,0
Loved it!,1418342400,"12 12, 2014",5.0,1
Was a Gift,1421539200,"01 18, 2015",3.0,0
Downloaded to add to my Stana Katic collection.  She's a beautiful and very talented actress.,1404432000,"07 4, 2014",4.0,1
Such a Christmas classic. A must watch for Christmas.,1515196800,"01 6, 2018",5.0,1
"Mama was alright, not that scary tho :)",1473379200,"09 9, 2016",3.0,0
"Boring....,couldn't watch longer than 15 minutes.",1409011200,"08 26, 2014",1.0,-1
I have just order the last episode of Medium. I love Patrica  she is a talented actress. Wish this show was still on tv. I miss it very much. I have watched the dvds repeatedly and still enjoy them.,1376179200,"08 11, 2013",5.0,1
Excellent movie.,1467504000,"07 3, 2016",5.0,1
Thought this was an interesting look into a talented yet mentally ill individual who was able to dupe  the elitist museum community.,1433116800,"06 1, 2015",3.0,0
One of the greatest movies in the last 40 years.,1408665600,"08 22, 2014",5.0,1
Very Good,1444176000,"10 7, 2015",5.0,1
"Well, I watched it all, but it was pretty standard stuff.  Not nearly enough male flesh on display for this type of movie... which is pretty much why most will watch it.  So so.",1484697600,"01 18, 2017",3.0,0
